"days","degdays","subj","Actinobacteria","Bacteroidetes","Chloroflexi","Cyanobacteria","Firmicutes","Fusobacteria","Proteobacteria","Tenericutes","TM7","Verrucomicrobia","Actinomycetales","Bacillales","Bacteroidales","Bifidobacteriales","Burkholderiales","Caulobacterales","Clostridiales","Enterobacteriales","Flavobacteriales","Fusobacteriales","JG30_KF_CM45","Lactobacillales","Pseudomonadales","Rhizobiales","Rhodobacterales","Rhodospirillales","Sphingobacteriales","Streptophyta","Turicibacterales","Verrucomicrobiales","Xanthomonadales","Actinomycetaceae","Aerococcaceae","Alcaligenaceae","Bacillaceae","Bifidobacteriaceae","Bradyrhizobiaceae","Brevibacteriaceae","Carnobacteriaceae","Caulobacteraceae","Christensenellaceae","Clostridiaceae","Comamonadaceae","Corynebacteriaceae","Dermabacteraceae","Dietziaceae","Enterobacteriaceae","Enterococcaceae","Flavobacteriaceae","Fusobacteriaceae","Intrasporangiaceae","Lachnospiraceae","Lactobacillaceae","Leuconostocaceae","Listeriaceae","Methylobacteriaceae","Microbacteriaceae","Micrococcaceae","Moraxellaceae","Oxalobacteraceae","Paraprevotellaceae","Peptostreptococcaceae","Planococcaceae","Porphyromonadaceae","Prevotellaceae","Pseudomonadaceae","Rhizobiaceae","Rhodobacteraceae","Rhodospirillaceae","Rikenellaceae","Ruminococcaceae","Sphingobacteriaceae","Sphingomonadaceae","Staphylococcaceae","Streptococcaceae","Streptomycetaceae","Tissierellaceae","Turicibacteraceae","Veillonellaceae","Verrucomicrobiaceae","Weeksellaceae","Xanthomonadaceae"
7,209,"A2",0.155210192233843,0.000338837561273126,0.000225891707515417,0,0.81406853554406,0,0.0301113646118051,0,0,0,0.15472604135994,0.353892500396385,0.000339758544927405,2.2650569661827e-05,6.7951708985481e-05,0,0.379940655507486,0.00140433531903327,0,0,9.0602278647308e-05,0.0791637409680853,0.000135903417970962,0.00067951708985481,4.5301139323654e-05,2.2650569661827e-05,0,0,0.000611565380869329,0,0.0275883938481053,0,0.000868401056554619,0.000108550132069327,0.0132792994898144,3.61833773564424e-05,0.000180916886782212,0.000542750660346637,3.61833773564424e-05,0,3.61833773564424e-05,0.547309765893549,0,0.0913992112023736,0,0.000217100264138655,0.00224336939609943,0.0202626913196078,0,0,0,0.000361833773564425,0.000398017150920867,0,0,0,0.000723667547128849,7.23667547128849e-05,7.23667547128849e-05,0,0,0.00571697362231791,0.193436335347541,0,0,0.00014473350942577,0.00014473350942577,7.23667547128849e-05,3.61833773564424e-05,0,0,0,3.61833773564424e-05,0.0257987480551435,3.61833773564424e-05,0.00028946701885154,0.0466041900350979,0.000976951188623946,3.61833773564424e-05,0,0,0.0440713536201469
7,209,"A3",0.0220853066041351,0.000429138504452312,0.00093490888469968,3.06527503180223e-05,0.967753306665441,1.53263751590111e-05,0.00842950633745613,0.0001379373764311,3.06527503180223e-05,4.59791254770334e-05,0.0204760725561815,0.110536742400792,0.000154770011762521,0.000123816009410017,0.000123816009410017,0,0.754689531356404,0.000619080047050084,0.000123816009410017,1.54770011762521e-05,0.000417879031758806,0.0951061722280691,0.000479787036463815,0.00290967622113539,0.000139293010586269,0,0.000139293010586269,3.09540023525042e-05,0.00815637961988485,0,0.00351327926700922,3.74328548166726e-05,0.000673791386700107,9.35821370416815e-05,0.00452937543281738,0.00014973141926669,0.000729940668925116,0.00136629920080855,0.000187164274083363,0,0.000131014991858354,0.809859813958712,3.74328548166726e-05,0.0110614085983268,0.000393044975575062,0.000112298564450018,0.000748657096333452,0.0337082857624137,9.35821370416815e-05,0,5.61492822250089e-05,0.000542776394841753,0.000486627112616744,7.48657096333452e-05,0,7.48657096333452e-05,0.000879672088191806,0.000224597128900036,0.000262029983716708,1.87164274083363e-05,0,0.0116416178479852,0.0218233543581201,1.87164274083363e-05,0,0.000318179265941717,0.000673791386700107,0.000168447846675027,0,0,0.000280746411125044,0.000168447846675027,5.61492822250089e-05,0.00516573396470082,1.87164274083363e-05,0.000748657096333452,0.0751090231896536,0.00986355724419323,0,0,5.61492822250089e-05,0.00424862902169234
7,209,"A5",0.0203253140070294,0.0001907201046236,0.000272457292319429,0,0.949867858213225,2.72457292319429e-05,0.0290167016320192,0.000217965833855543,5.44914584638858e-05,0,0.0198236679261815,0.0414270850446306,0.000109523027216472,0.000164284540824708,5.47615136082361e-05,0,0.64281802749028,0.00273807568041181,8.21422704123542e-05,2.73807568041181e-05,0.000191665297628826,0.264114780132523,0.000219046054432945,0.000191665297628826,0.000219046054432945,2.73807568041181e-05,0,0,0.00139641859701002,0,0.0256283883686545,0.000146853660327484,0.000293707320654967,0,0.00168881709376606,0.000220280490491225,3.67134150818709e-05,0.000844408546883031,0.000146853660327484,0,0,0.71899552096336,7.34268301637418e-05,0.0139143843160291,0.000183567075409355,0.00040384756590058,0.00367134150818709,0.0732065496732506,0.000110140245245613,3.67134150818709e-05,0,0.000734268301637418,0.00183567075409355,7.34268301637418e-05,0,7.34268301637418e-05,0.000330420735736838,0,0.000110140245245613,0,0,0.0336294882149938,0.00961891475145018,0,0,0.000183567075409355,3.67134150818709e-05,0.000293707320654967,3.67134150818709e-05,0,0.000367134150818709,0,3.67134150818709e-05,0.003414347602614,3.67134150818709e-05,0,0.0971436963066304,0.00187238416917542,7.34268301637418e-05,0,0,0.0343637565166312
7,209,"A6",0.0295408014039193,9.74943940723408e-05,0.000649962627148939,6.49962627148939e-05,0.962757141464366,0,0.00646712814013194,0,0.000357479444931916,0,0.0287677957781051,0.247062673866798,0,3.27278677794142e-05,0.000130911471117657,3.27278677794142e-05,0.600720013091147,0.000621829487808869,6.54557355588283e-05,0,0.000229095074455899,0.112191130747832,0.000130911471117657,0.000490918016691213,6.54557355588283e-05,6.54557355588283e-05,0,0,0.00261822942235313,0,0.0048437244313533,0,0.00125938919623982,0.000134934556739981,0.00481266585705933,4.49781855799937e-05,4.49781855799937e-05,0.000224890927899969,0.000314847299059956,4.49781855799937e-05,0.000134934556739981,0.754509063104394,4.49781855799937e-05,0.0138982593442181,0,0.000269869113479962,0.00085458552601988,0.056852426573112,0,0,0.000584716412539918,0.00116943282507984,0.000539738226959924,0,0,4.49781855799937e-05,0.000719650969279899,0,8.99563711599874e-05,0,0,0.00503755678495929,0.0807808213016687,0,0,8.99563711599874e-05,0.000134934556739981,8.99563711599874e-05,8.99563711599874e-05,0,8.99563711599874e-05,0,4.49781855799937e-05,0.00872576800251878,4.49781855799937e-05,0,0.0535690190257725,0.0035982548463995,0,0,8.99563711599874e-05,0.00665677146583907
9,267,"A2",0.116927430093209,0.000249667110519308,0.000249667110519308,5.54815801154017e-05,0.873834886817577,0,0.00865512649800266,0,0,2.77407900577008e-05,0.116706013053743,0.216469934731287,0.000194417442021941,2.77739202888488e-05,0.000277739202888488,0,0.616747673934176,0.0010831828912651,2.77739202888488e-05,0,0.00022219136231079,0.0376058880711012,0.000361060963755034,0.00022219136231079,5.55478405776975e-05,8.33217608665463e-05,2.77739202888488e-05,0,0.00244410498541869,0,0.00641577558672407,0,0.00142964366131742,0.000214446549197612,0.0222667000250188,3.57410915329354e-05,0,0.000428893098395225,0.000142964366131742,0,3.57410915329354e-05,0.774616676793309,0.000142964366131742,0.0364559133635941,0.000107223274598806,0.000321669823796419,0.00139390256978448,0.0129025340433897,3.57410915329354e-05,0,7.14821830658708e-05,0.000428893098395225,0.000285928732263483,0,0,0,0.000357410915329354,0,0.000250187640730548,0,0,0.00164409021051503,0.0624396869080382,3.57410915329354e-05,0,0.000214446549197612,0,7.14821830658708e-05,0.000107223274598806,0,0.000178705457664677,3.57410915329354e-05,0,0.0552914686014511,3.57410915329354e-05,0,0.013259944958719,0.00314521605489832,3.57410915329354e-05,0,0,0.00825619214410808
9,267,"A3",0.0341062540993094,0.00318299317103283,0.000443689957174274,0,0.920483043327289,1.92908677032293e-05,0.0408773486631429,0.000829507311238859,0,1.92908677032293e-05,0.0334757555564266,0.459292070087413,0.0030575046058563,9.79969424953941e-05,0.000783975539963153,0,0.381168907530085,0.0103876759045118,0.000156795107992631,1.95993884990788e-05,0.000235192661988946,0.0740464897495198,0.00697738230567206,0.00131315902943828,0.000117596330994473,7.83975539963153e-05,1.95993884990788e-05,0,0.00548782877974207,0,0.0212065383560033,3.25902750619215e-05,0.00234649980445835,0.00114065962716725,0.00534480511015513,0.000162951375309608,0.000228131925433451,0.00159692347803415,0,0,3.25902750619215e-05,0.532590275061921,0.000162951375309608,0.0203037413635771,0.000358493025681137,3.25902750619215e-05,0.0172728457828184,0.0748272715421718,9.77708251857646e-05,3.25902750619215e-05,0,0.00084734715160996,0.000391083300743058,0,0,0.000228131925433451,0.000456263850866901,3.25902750619215e-05,0.00084734715160996,0,0,0.0131338808499544,0.173738756355104,6.5180550123843e-05,0,0.0107547907704341,0.000358493025681137,0.000195541650371529,0,0,9.77708251857646e-05,3.25902750619215e-05,0,0.0154477903793508,0,0.000358493025681137,0.0756746186937818,0.00912527701733803,3.25902750619215e-05,0,0.000162951375309608,0.0352626776169991
9,267,"A4",0.0141718058929795,0.000124587304553666,6.2293652276833e-05,0,0.98308727340684,0,0.00242945243879649,0,0.000124587304553666,0,0.0139317438055166,0.0267726351877825,6.23344241857566e-05,0,3.11672120928783e-05,3.11672120928783e-05,0.933177497272869,9.35016362786349e-05,0,0,0,0.0185444911952626,0.000623344241857566,0.000280504908835905,0.00018700327255727,9.35016362786349e-05,6.23344241857566e-05,0,0.00436340969300296,0,0.000810347514414836,0,0.000131878276350928,0,0.00356071346147506,0,3.2969569087732e-05,0.00016484784543866,0.00016484784543866,3.2969569087732e-05,6.59391381754641e-05,0.934885101051729,3.2969569087732e-05,0.00583561372852857,0.000527513105403712,3.2969569087732e-05,9.89087072631961e-05,0.00636312683393228,0,0,0,0.000824239227193301,0,0,0,9.89087072631961e-05,0.00049454353631598,0,3.2969569087732e-05,0,0,0.00336289604694867,0.0106162012462497,3.2969569087732e-05,0,0.000626421812666908,9.89087072631961e-05,0.000197817414526392,6.59391381754641e-05,0,0.000131878276350928,6.59391381754641e-05,6.59391381754641e-05,0.000791269658105569,9.89087072631961e-05,3.2969569087732e-05,0.0232765157759388,0.00461573967228248,9.89087072631961e-05,0,0,0.000857208796281033
9,267,"A5",0.167554510751181,0.0086268251126879,0.000150969439472038,6.47011883451593e-05,0.752108180386913,8.6268251126879e-05,0.0710419048029849,0.000107835313908599,6.47011883451593e-05,4.31341255634395e-05,0.167909153952843,0.21129507628294,0.00821341886269071,0.000151699029126214,0.000736823855755895,0,0.41496185852982,0.0308599167822469,0.000390083217753121,8.66851595006935e-05,0.000108356449375867,0.124263176144244,0.0135662274618585,0.00175537447988904,0.000216712898751734,0.000173370319001387,0,0,0.00208044382801664,2.16712898751734e-05,0.0219096740638003,0.00011180367275065,5.59018363753249e-05,0.000307460100064287,0.0020124661095117,0.000195656427313637,0.000251558263688962,0.00315845375520586,0.000139754590938312,0,0,0.418760656287559,0.000559018363753249,0.0971573916203147,0.000698772954691562,0.000447214691002599,0.0398021074992313,0.132431450373145,0.000503116527377924,0.00011180367275065,0.00011180367275065,0.00142549682757079,0.000754674791066887,0.000307460100064287,0,0.0002236073455013,0.00109008580931884,0,0.000670822036503899,8.38527545629874e-05,0,0.0152052994940884,0.135925315146603,0.00131369315482014,0,0.0168264527489728,0,0.000279509181876625,0.0002236073455013,0,0.000139754590938312,0,0,0.00835732453811108,0.000531067445565587,0,0.0848310366995556,0.0026832881460156,0.000139754590938312,2.79509181876625e-05,0,0.0282583782877268
9,267,"A6",0.0353072269977714,0.00238777459407832,3.18369945877109e-05,0.000159184972938555,0.953868194842407,0.000127347978350844,0.00709964979305954,0,3.18369945877109e-05,0.000891435848455906,0.0336289962350839,0.0608448726947865,0.00197817624912258,0.0011805245357667,0.000510497096547763,0,0.860506668368324,0.00236104907153341,9.57182056027056e-05,0.000127624274136941,0,0.0270563461170315,0.000255248548273882,0.000223342479739646,0.000478591028013528,9.57182056027056e-05,0,3.19060685342352e-05,0.00504115882840916,0.000893369918958586,0.00111671239869823,0.0021295294753921,0.000439426717144402,0.00016901027582477,0.0103772309356409,0.0012506760411033,0.000101406165494862,3.3802055164954e-05,0,0,0.000878853434288805,0.884498377501352,0.000270416441319632,0.0109518658734451,6.76041103299081e-05,0.000135208220659816,0.0025013520822066,0.0131151974040022,0,0.000135208220659816,0.000236614386154678,0.00145348837209302,0.00108166576527853,0,0,0,0,3.3802055164954e-05,0.000202812330989724,6.76041103299081e-05,6.76041103299081e-05,0.00172390481341266,0.0188953488372093,0.000574634937804218,0.000405624661979448,6.76041103299081e-05,0,0.00050703082747431,3.3802055164954e-05,0.00016901027582477,0.00162249864791779,0,0,0.0152109248242293,0.000371822606814494,6.76041103299081e-05,0.0149743104380746,0.00534072471606274,0.000574634937804218,0.000946457544618713,0.000101406165494862,0.00118307193077339
11,326,"A1",0.1692032468226,0.00128164049983979,0.000186905906226637,0,0.816485100929189,0,0.0127897041546513,2.67008437466624e-05,0,2.67008437466624e-05,0.170164172286858,0.495042588064594,0.000994169331219604,2.68694413843136e-05,0.000644866593223527,5.37388827686272e-05,0.200069860547599,0.00583066878039606,8.06083241529409e-05,0,0.000107477765537254,0.118118064325443,0.00182712201413333,8.06083241529409e-05,0,2.68694413843136e-05,0.000134347206921568,0,0.00169277480721176,0,0.00378859123518822,0,0.00416988416988417,0.000888030888030888,0.0199227799227799,3.86100386100386e-05,3.86100386100386e-05,0.000579150579150579,0,7.72200772200772e-05,3.86100386100386e-05,0.205019305019305,3.86100386100386e-05,0.0302702702702703,0.000617760617760618,0.000154440154440154,0.00837837837837838,0.160617760617761,0.000115830115830116,0,3.86100386100386e-05,0.000540540540540541,0.000540540540540541,0,3.86100386100386e-05,0,0.000579150579150579,0.000115830115830116,0.00146718146718147,0,0,0.0209266409266409,0.387297297297297,7.72200772200772e-05,3.86100386100386e-05,0.00115830115830116,0,0,3.86100386100386e-05,0,3.86100386100386e-05,0.000193050193050193,0.000154440154440154,0.0963320463320463,0,0.000231660231660232,0.0488416988416988,0.00243243243243243,0,0,0,0.00544401544401544
11,326,"A2",0.229091679017574,0.000846919330933729,0.000151235594809594,6.04942379238378e-05,0.651553189558695,0,0.118235988022141,0,0,0,0.228755598595812,0.128041399346326,0.000514465561070088,0,0.000605253601258927,0,0.454848081346084,0.0880643989831739,0.000272364120566517,0,0.000121050720251786,0.0633700520518097,0.00435782592906428,0.000484202881007142,3.02626800629464e-05,3.02626800629464e-05,6.05253601258928e-05,0,0.00523544365088972,0,0.0245732962111125,0,0.00118050266565118,0.000685453160700685,0.0138233054074638,0,0.000114242193450114,0.000875856816450876,0.000114242193450114,0,3.80807311500381e-05,0.560776846915461,7.61614623000762e-05,0.0607768469154608,0.000571210967250571,0.000913937547600914,0.110814927646611,0.0723914699162224,0.00019040365575019,0,0,0.00106626047220107,0.000304645849200305,0,0,0.000266565118050267,0.000495049504950495,0.00019040365575019,0.00418888042650419,0,0,0.00163747143945164,0.053998476770754,3.80807311500381e-05,0,0.00129474485910129,3.80807311500381e-05,3.80807311500381e-05,3.80807311500381e-05,0,0.000228484386900228,7.61614623000762e-05,0,0.065993907083016,3.80807311500381e-05,0.00019040365575019,0.0063975628332064,0.00658796648895659,0,0,0.000152322924600152,0.0309215536938309
11,326,"A3",0.176301271288079,0.00196689853681938,0.000935476133365315,4.79731350443751e-05,0.776852962341089,0,0.0437514991604701,0,7.19597025665627e-05,0,0.176209338614812,0.185571960148842,0.00117632937222422,0,0.000504141159524667,0,0.445756811907334,0.0301284359620694,0.000792221822110191,0,0.000912255431520826,0.135565958468371,0.00981874924978994,0.000216060496939143,7.2020165646381e-05,9.6026887528508e-05,0,0,0.0100588164686112,0,0.0027607730164446,0,0.000587354262723562,0.000440515697042671,0.00654900002936771,0,2.93677131361781e-05,0.00325981615811577,0.000234941705089425,0,0,0.509735396904643,0.000117470852544712,0.0364159642888608,0.00170332736189833,0.000411147983906493,0.0368564799859035,0.161228745117618,0.000939766820357699,0,0,0.00123344395171948,0.00014683856568089,2.93677131361781e-05,0,0,0.000646089688995918,0,0.00102786995976623,5.87354262723562e-05,0,0.00825232739126604,0.141053126193063,0.000234941705089425,0,0.0109835247129306,0,8.81031394085343e-05,0.000117470852544712,2.93677131361781e-05,0.000411147983906493,0,0,0.0387947490528913,0.000881031394085343,0.000998502246630055,0.0189421749728349,0.0123050718040586,0,0,2.93677131361781e-05,0.00337728701066048
11,326,"A4",0.0226971021531488,9.71345313258863e-05,0.000161890885543144,0,0.974583130969726,0,0.00246074146025579,0,0,0,0.0224700885185305,0.0288576894393826,3.24243701566097e-05,0,0.000259394961252878,0,0.927077591517785,0.000421516812035926,6.48487403132194e-05,0,6.48487403132194e-05,0.015369151454233,0.000389092441879317,0.000324243701566097,9.72731104698291e-05,3.24243701566097e-05,0,0,0.00343698323660063,0,0.000843033624071852,0,0.000481331224644159,6.87616035205941e-05,0.00305989135666644,0,0.000137523207041188,0.000378188819363268,0.000137523207041188,0,0,0.929622498796672,0,0.00546654747988723,0,6.87616035205941e-05,0.000446950422883862,0.0081482500171904,6.87616035205941e-05,0,0,0.000653235233445644,0.00034380801760297,0,0,3.4380801760297e-05,0.000206284810561782,0,6.87616035205941e-05,6.87616035205941e-05,0,0.00636044832565495,0.0140273671182012,0,0,0.00034380801760297,0,0.000103142405280891,3.4380801760297e-05,0,0.000240665612322079,0,0,0.00281922574434436,0,0,0.0216255243072268,0.00364436498659149,0,0,0,0.000893900845767723
11,326,"A5",0.346406546688847,0.00275579304666364,3.36072322763859e-05,3.36072322763859e-05,0.587588849120331,0,0.0629127388213944,0.000252054242072894,0,0,0.347163263931002,0.245957145744896,0.00205511757967792,0,0.000387440199447477,0,0.115693012600229,0.0447072299710262,0.000707499494643218,0,0,0.22513644633111,0.0135940974327875,0.000320059295195742,0.000117916582440536,0,0,0,0.000353749747321609,0,0.00352065224715316,2.24009318787662e-05,8.96037275150646e-05,0.000358414910060259,0.000739230751999283,0,0,0.000627226092605452,2.24009318787662e-05,0,0,0.125781232499272,0.000156806523151363,0.186330951367577,8.96037275150646e-05,0.000201608386908895,0.0594520732062454,0.293541811339352,0.000940839138908179,0,0,0.000134405591272597,0.000201608386908895,0.000179207455030129,0,8.96037275150646e-05,0.00029121211442396,2.24009318787662e-05,0.0102820277323537,0,0,0.0086019578414462,0.246455052530185,0.000380815841939025,0,0.00779552429381062,2.24009318787662e-05,0.000156806523151363,0,0,0,0,0,0.0358862928697834,0.00374095562375395,0.000112004659393831,0.0106404426424139,0.000470419569454089,4.48018637575323e-05,0,0,0.00468179476266213
11,326,"A6",0.179307922009485,0.00221324433514843,0.000158088881082031,1.75654312313367e-05,0.748515721060952,0,0.0696469348322501,0.000122958018619357,0,0,0.17929261808771,0.205594971919508,0.00200700691889227,0,0.000404922448548441,0,0.464780549638211,0.017147585429834,7.04212953997289e-05,0,1.76053238499322e-05,0.074805021038362,0.00130279396489498,0.000211263886199187,7.04212953997289e-05,5.28159715497967e-05,3.52106476998644e-05,0,0.00306332634988821,0,0.0501575676484569,2.25088347176267e-05,0.00132802124833997,0.000517703198505413,0.018749859319783,0,4.50176694352533e-05,0.00105791523172845,0.000180070677741013,0,2.25088347176267e-05,0.569653589033696,0,0.0266729691403876,0.000112544173588133,0.000157561843023387,0.0219236050149684,0.0619443131429086,9.00353388705067e-05,0,0,0.00027010601661152,9.00353388705067e-05,0.000180070677741013,0,0,0.00040515902491728,0.00047268552907016,0.00114795057059896,0,0,0.00263353366196232,0.134377743264231,0.000292614851329147,0,0.000517703198505413,0,9.00353388705067e-05,4.50176694352533e-05,0,6.752650415288e-05,4.50176694352533e-05,0,0.0765750557093659,9.00353388705067e-05,2.25088347176267e-05,0.00961127242442659,0.00391653724086704,2.25088347176267e-05,0,0,0.0641276701105184
13,390,"A1",0.134239342980055,0.00618400469299961,0.000122213531482206,0,0.850166210402816,0,0.00921490027375831,7.33281188893234e-05,0,0,0.134717444717445,0.544815724815725,0.00498771498771499,7.37100737100737e-05,0.000319410319410319,0,0.254864864864865,0.00452088452088452,0.00115479115479115,0,2.45700245700246e-05,0.044987714987715,0.00238329238329238,0,0,0,2.45700245700246e-05,0,0.00302211302211302,0,0.00179361179361179,0,0.00354369898467052,0.000278717897670715,0.0258809476408521,0.000119450527573163,0,0.000477802110292654,0.000119450527573163,0,0,0.319450527573163,0.000199084212621939,0.0235715707744376,0.000318534740195103,0.000676886322914593,0.00732629902448736,0.0687636870396178,0.00187139159864623,0,0,0.00035835158271949,7.96336850487756e-05,0,0,0,0.000278717897670715,0.000278717897670715,0.00035835158271949,3.98168425243878e-05,0,0.00374278319729245,0.331793748755724,3.98168425243878e-05,3.98168425243878e-05,0.00350388214214613,0,0,0,0,0.000278717897670715,3.98168425243878e-05,0,0.115667927533347,3.98168425243878e-05,0,0.0777622934501294,0.0048974716304997,0,0,0,0.00290662950428031
13,390,"A2",0.409833599133392,0.00460385761141035,6.01811452471941e-05,0.000120362290494388,0.550838022447567,9.02717178707911e-05,0.0343032527909006,9.02717178707911e-05,3.0090572623597e-05,3.0090572623597e-05,0.410084084265091,0.131038847533227,0.0042494198487086,0.000210964105964257,0.00117537144751514,0,0.290316747536241,0.022543021608752,0.000271239564811187,9.04131882703957e-05,6.02754588469305e-05,0.125855158072391,0.00238088062445375,0.00135619782405594,0.000120550917693861,6.02754588469305e-05,3.01377294234652e-05,6.02754588469305e-05,0.00235074289503029,3.01377294234652e-05,0.00638919863777463,0.000269517563561225,0.00121282903602551,0.00116790944209864,0.0147336268080137,0.000314437157488096,0.000359356751414967,0.000943311472464289,0.000673793908903063,0,0.00121282903602551,0.404186506153984,0.000314437157488096,0.173973587278771,0.000404276345341838,0.00049411553319558,0.0335998562572994,0.141496720869643,0.000224597969634355,0.000134758781780613,0.000359356751414967,0.00193154253885545,0.000359356751414967,8.98391878537418e-05,0,0.000539035127122451,0.000808552690683676,0.000269517563561225,0.00287485401131974,0.000224597969634355,0.000134758781780613,0.00390800467163777,0.0745216063246788,0.00125774862995239,0.000853472284610547,0.000673793908903063,0,0.000179678375707484,8.98391878537418e-05,0,0.00121282903602551,4.49195939268709e-05,0.000134758781780613,0.064729134848621,0.0369688258018148,0,0.0154523403108436,0.00350372832629593,4.49195939268709e-05,4.49195939268709e-05,0.000134758781780613,0.00952295391249663
13,390,"A3",0.168748212413004,0.0158451711316617,0.000324149108589951,0,0.755820383258652,0,0.0591095433311088,5.72027838688149e-05,0,7.62703784917533e-05,0.170161600615621,0.308676414005387,0.0142747210465564,1.92381685263563e-05,0.000865717583686033,0,0.416083108888034,0.0210465563678338,0.00148133897652943,0,0.000288572527895344,0.0245286648711043,0.032397075798384,0.000384763370527126,1.92381685263563e-05,0,9.61908426317815e-05,0,0.0036552520200077,0,0.00454020777222008,0,0.00218130826560025,0.000805006621828663,0.00392116128697188,2.59679555428601e-05,2.59679555428601e-05,0.00145420551040017,7.79038666285803e-05,0,2.59679555428601e-05,0.443506712716508,0.000337583422057181,0.0194499987016022,0.000389519333142902,0.000467423199771482,0.028408943363889,0.0295255654522319,0.00197356462125737,0,2.59679555428601e-05,0.000493391155314342,0.00010387182217144,0.00010387182217144,0,2.59679555428601e-05,0.000389519333142902,2.59679555428601e-05,0.00109065413280012,2.59679555428601e-05,2.59679555428601e-05,0.00662182866342933,0.248487366589628,0,2.59679555428601e-05,0.0426393830013763,0,2.59679555428601e-05,0,0,0.000155807733257161,0.000129839777714301,7.79038666285803e-05,0.0505596094419486,5.19359110857202e-05,0.000389519333142902,0.0983666155963541,0.00493391155314342,2.59679555428601e-05,0,2.59679555428601e-05,0.00612843750811499
13,390,"A4",0.12583620030581,0.0012901376146789,0.00148126911314985,2.38914373088685e-05,0.864416093272171,2.38914373088685e-05,0.006904625382263,0,0,0,0.125672348258469,0.0408070569673209,0.000167340010996629,4.78114317133227e-05,9.56228634266453e-05,0,0.810308144677392,0.00360976309435586,0.000980134350123114,2.39057158566613e-05,0.00133872008797303,0.00894073773039134,0.000741077191556501,0.000764982907413163,0.000286868590279936,2.39057158566613e-05,9.56228634266453e-05,0,0.00447036886519567,0,0.00119528579283307,5.41125541125541e-05,0.000432900432900433,0,0.00744047619047619,5.41125541125541e-05,0,0.00219155844155844,0.00202922077922078,0,2.70562770562771e-05,0.88495670995671,0.000108225108225108,0.0240800865800866,0,0.00533008658008658,0.00408549783549784,0.00500541125541126,0.00108225108225108,0,0.00119047619047619,0.000892857142857143,0.00132575757575758,8.11688311688312e-05,0,0.000216450216450216,0.00238095238095238,0.0117965367965368,0.000351731601731602,0,0,0.00189393939393939,0.0162608225108225,2.70562770562771e-05,0,0.000487012987012987,0.000135281385281385,0.000324675324675325,2.70562770562771e-05,2.70562770562771e-05,0.000649350649350649,0.000108225108225108,0,0.00838744588744589,8.11688311688312e-05,0,0.00781926406926407,0.00505952380952381,0,0,2.70562770562771e-05,0.00135281385281385
13,390,"A5",0.328918470709515,0.0185334588319663,0.000156873291201649,2.24104701716642e-05,0.53029895567209,0,0.121890547263682,8.96418806866568e-05,4.48209403433284e-05,0,0.330435370165995,0.198630599788284,0.0146850154282754,2.25230297979684e-05,0.00108110543030248,0,0.238406270411496,0.0761954098065272,0.00373882294646276,0,0.000112615148989842,0.0900921191918737,0.0338070677267506,0.000337845446969526,0.000112615148989842,0,4.50460595959368e-05,2.25230297979684e-05,0.000991013311110611,0,0.0101804094686817,0,0.000565255621153121,0.00100489888204999,0.00169576686345936,3.14030900640623e-05,0,0.00113051124230624,3.14030900640623e-05,0,0,0.246388644642633,0.000502449441024997,0.158051752292426,0.000282627810576561,0.000314030900640623,0.106236653686723,0.122597663610099,0.00508730059037809,0,0,0.000157015450320312,0.000282627810576561,0.000157015450320312,0,0.000188418540384374,0.000596658711217184,0,0.00668885818364527,0,0,0.0146652430599171,0.162950634342419,0.000125612360256249,0,0.0404157769124482,0,0.000157015450320312,0,0,0.000157015450320312,6.28061801281246e-05,3.14030900640623e-05,0.0424883808566763,0.00135033287275468,0.000251224720512498,0.061487250345434,0.00138173596281874,3.14030900640623e-05,0,9.42092701921869e-05,0.0141941967089562
13,390,"A6",0.364618312066264,0.00598835907768077,8.3948959032908e-05,0,0.563661293933289,0,0.065648085963734,0,0,0,0.364506648005598,0.142869139258223,0.00515045486354094,2.79916025192442e-05,0.000587823652904129,0,0.362491252624213,0.0364170748775367,0.00072778166550035,0,8.39748075577327e-05,0.0565990202939118,0.00176347095871239,0.00092372288313506,0.000279916025192442,0.000167949615115465,8.39748075577327e-05,0,0.00159552134359692,0,0.0245766270118964,0,0.000754951594280131,0.000488498090416556,0.00697220001776357,4.4408917310596e-05,8.88178346211919e-05,0.0011546318500755,8.88178346211919e-05,0,0,0.528954614086509,0.00044408917310596,0.028244071409539,0,0.000532907007727152,0.0577760014210854,0.0769606536992628,0.000488498090416556,0,0.000133226751931788,0.000177635669242384,0.00066613375965894,0,0,0.00022204458655298,0.000177635669242384,0.00142108535393907,0.00146549427124967,0,0,0.0151434408029132,0.109023891997513,8.88178346211919e-05,0,0.00133226751931788,0.000621724842348344,0.00044408917310596,4.4408917310596e-05,0,8.88178346211919e-05,0.000133226751931788,0.0011546318500755,0.0959232613908873,0.00022204458655298,0,0.0239808153477218,0.00253130828670397,0,0,0.00066613375965894,0.0389910293987033
