"days","degdays","subj","taxa","counts","fracBySubjDay"
3,87,"A5","Lactobacillales",11652,0.160065938594684
3,87,"A5","Pseudomonadales",30,0.00041211621677313
3,87,"A5","Rare",30,0.00041211621677313
3,87,"A5","Rhizobiales",16,0.000219795315612336
3,87,"A5","Sphingobacteriales",3,4.1211621677313e-05
3,87,"A5","Turicibacterales",17,0.000233532522838107
3,87,"A5","Xanthomonadales",6895,0.0947180438216911
3,87,"A6","Actinomycetales",6288,0.177066906961027
3,87,"A6","Bacillales",9766,0.275005631899076
3,87,"A6","Bacteroidales",9,0.000253435458436585
3,87,"A6","Burkholderiales",42,0.0011826988060374
3,87,"A6","Caulobacterales",8,0.000225275963054742
3,87,"A6","Clostridiales",3518,0.0990651047533228
3,87,"A6","Enterobacteriales",88,0.00247803559360216
3,87,"A6","Flavobacteriales",305,0.00858864609146204
3,87,"A6","JG30_KF_CM45",98,0.00275963054742059
3,87,"A6","Lactobacillales",5986,0.168562739355711
3,87,"A6","Pseudomonadales",1159,0.0326368551475558
3,87,"A6","Rare",118,0.00332282045505745
3,87,"A6","Rhizobiales",83,0.00233723811669295
3,87,"A6","Sphingobacteriales",50,0.00140797476909214
3,87,"A6","Turicibacterales",194,0.0054629421040775
3,87,"A6","Xanthomonadales",7800,0.219644063978373
5,149,"A1","Actinomycetales",918,0.0148967934570946
5,149,"A1","Bacillales",18384,0.298325327794366
5,149,"A1","Bacteroidales",19,0.000308321433207841
5,149,"A1","Burkholderiales",0,0
5,149,"A1","Caulobacterales",1,1.62274438530443e-05
5,149,"A1","Clostridiales",27984,0.454108788783591
5,149,"A1","Enterobacteriales",96,0.00155783460989225
5,149,"A1","Flavobacteriales",0,0
5,149,"A1","JG30_KF_CM45",13,0.000210956770089575
5,149,"A1","Lactobacillales",13741,0.222981305984681
5,149,"A1","Pseudomonadales",5,8.11372192652213e-05
5,149,"A1","Rare",166,0.00269375567960535
5,149,"A1","Rhizobiales",30,0.000486823315591328
5,149,"A1","Sphingobacteriales",1,1.62274438530443e-05
5,149,"A1","Turicibacterales",64,0.00103855640659483
5,149,"A1","Xanthomonadales",202,0.00327794365831494
5,149,"A2","Actinomycetales",636,0.0166183271929137
5,149,"A2","Bacillales",16855,0.440411800057485
5,149,"A2","Bacteroidales",44,0.00114969559196258
5,149,"A2","Burkholderiales",2,5.22588905437538e-05
5,149,"A2","Caulobacterales",0,0
5,149,"A2","Clostridiales",14838,0.387708708944109
5,149,"A2","Enterobacteriales",74,0.00193357895011889
5,149,"A2","Flavobacteriales",0,0
5,149,"A2","JG30_KF_CM45",1,2.61294452718769e-05
5,149,"A2","Lactobacillales",5496,0.143607431214235
5,149,"A2","Pseudomonadales",11,0.000287423897990646
5,149,"A2","Rare",70,0.00182906116903138
5,149,"A2","Rhizobiales",10,0.000261294452718769
5,149,"A2","Sphingobacteriales",0,0
5,149,"A2","Turicibacterales",11,0.000287423897990646
5,149,"A2","Xanthomonadales",223,0.00582686629562854
5,149,"A3","Actinomycetales",274,0.00477210582231743
5,149,"A3","Bacillales",44394,0.773185641883066
5,149,"A3","Bacteroidales",7,0.000121915112248985
5,149,"A3","Burkholderiales",2,3.48328892139959e-05
5,149,"A3","Caulobacterales",1,1.74164446069979e-05
5,149,"A3","Clostridiales",4090,0.0712332584426215
5,149,"A3","Enterobacteriales",22,0.000383161781353954
5,149,"A3","Flavobacteriales",0,0
5,149,"A3","JG30_KF_CM45",9,0.000156748001462981
5,149,"A3","Lactobacillales",7774,0.135395440374802
5,149,"A3","Pseudomonadales",19,0.000330912447532961
5,149,"A3","Rare",51,0.000888238674956895
5,149,"A3","Rhizobiales",2,3.48328892139959e-05
5,149,"A3","Sphingobacteriales",0,0
5,149,"A3","Turicibacterales",3,5.22493338209938e-05
5,149,"A3","Xanthomonadales",769,0.0133932459027814
5,149,"A4","Actinomycetales",831,0.0214042860086544
5,149,"A4","Bacillales",6549,0.168684318977952
5,149,"A4","Bacteroidales",3,7.72717906449619e-05
5,149,"A4","Burkholderiales",0,0
5,149,"A4","Caulobacterales",0,0
5,149,"A4","Clostridiales",21366,0.550329692973418
5,149,"A4","Enterobacteriales",40,0.00103029054193283
5,149,"A4","Flavobacteriales",1,2.57572635483206e-05
5,149,"A4","JG30_KF_CM45",11,0.000283329899031527
5,149,"A4","Lactobacillales",9854,0.253812075005151
5,149,"A4","Pseudomonadales",19,0.000489388007418092
5,149,"A4","Rare",62,0.00159695033999588
5,149,"A4","Rhizobiales",19,0.000489388007418092
5,149,"A4","Sphingobacteriales",0,0
5,149,"A4","Turicibacterales",49,0.00126210591386771
5,149,"A4","Xanthomonadales",20,0.000515145270966413
5,149,"A5","Actinomycetales",1800,0.0415062144026564
5,149,"A5","Bacillales",18267,0.421218899162958
5,149,"A5","Bacteroidales",12,0.000276708096017709
5,149,"A5","Burkholderiales",0,0
5,149,"A5","Caulobacterales",0,0
5,149,"A5","Clostridiales",9732,0.224410265870362
5,149,"A5","Enterobacteriales",74,0.00170636659210921
5,149,"A5","Flavobacteriales",2,4.61180160029516e-05
5,149,"A5","JG30_KF_CM45",37,0.000853183296054604
5,149,"A5","Lactobacillales",12257,0.282634261074089
5,149,"A5","Pseudomonadales",13,0.000299767104019185
5,149,"A5","Rare",43,0.000991537344063458
5,149,"A5","Rhizobiales",10,0.000230590080014758
5,149,"A5","Sphingobacteriales",1,2.30590080014758e-05
5,149,"A5","Turicibacterales",64,0.00147577651209445
5,149,"A5","Xanthomonadales",1055,0.0243272534415569
5,149,"A6","Actinomycetales",882,0.0182032072317504
5,149,"A6","Bacillales",21562,0.445008565001135
5,149,"A6","Bacteroidales",11,0.000227024126473077
5,149,"A6","Burkholderiales",0,0
5,149,"A6","Caulobacterales",0,0
5,149,"A6","Clostridiales",16335,0.337130827812519
5,149,"A6","Enterobacteriales",17,0.000350855468185664
5,149,"A6","Flavobacteriales",1,2.06385569520979e-05
5,149,"A6","JG30_KF_CM45",7,0.000144469898664685
5,149,"A6","Lactobacillales",9269,0.191298784388996
5,149,"A6","Pseudomonadales",2,4.12771139041958e-05
5,149,"A6","Rare",177,0.00365302458052132
5,149,"A6","Rhizobiales",53,0.00109384351846119
5,149,"A6","Sphingobacteriales",0,0
5,149,"A6","Turicibacterales",66,0.00136214475883846
5,149,"A6","Xanthomonadales",71,0.00146533754359895
7,209,"A2","Actinomycetales",6831,0.15472604135994
7,209,"A2","Bacillales",15624,0.353892500396385
7,209,"A2","Bacteroidales",15,0.000339758544927405
7,209,"A2","Burkholderiales",3,6.7951708985481e-05
7,209,"A2","Caulobacterales",0,0
7,209,"A2","Clostridiales",16774,0.379940655507486
7,209,"A2","Enterobacteriales",62,0.00140433531903327
7,209,"A2","Flavobacteriales",0,0
7,209,"A2","JG30_KF_CM45",4,9.0602278647308e-05
7,209,"A2","Lactobacillales",3495,0.0791637409680853
7,209,"A2","Pseudomonadales",6,0.000135903417970962
7,209,"A2","Rare",60,0.00135903417970962
7,209,"A2","Rhizobiales",30,0.00067951708985481
7,209,"A2","Sphingobacteriales",0,0
7,209,"A2","Turicibacterales",27,0.000611565380869329
7,209,"A2","Xanthomonadales",1218,0.0275883938481053
7,209,"A3","Actinomycetales",1323,0.0204760725561815
7,209,"A3","Bacillales",7142,0.110536742400792
7,209,"A3","Bacteroidales",10,0.000154770011762521
7,209,"A3","Burkholderiales",8,0.000123816009410017
7,209,"A3","Caulobacterales",0,0
7,209,"A3","Clostridiales",48762,0.754689531356404
7,209,"A3","Enterobacteriales",40,0.000619080047050084
7,209,"A3","Flavobacteriales",8,0.000123816009410017
7,209,"A3","JG30_KF_CM45",27,0.000417879031758806
7,209,"A3","Lactobacillales",6145,0.0951061722280691
7,209,"A3","Pseudomonadales",31,0.000479787036463815
7,209,"A3","Rare",165,0.00255370519408159
7,209,"A3","Rhizobiales",188,0.00290967622113539
7,209,"A3","Sphingobacteriales",9,0.000139293010586269
7,209,"A3","Turicibacterales",527,0.00815637961988485
7,209,"A3","Xanthomonadales",227,0.00351327926700922
7,209,"A5","Actinomycetales",724,0.0198236679261815
