"days","degdays","subj","taxa","counts","fracBySubjDay","type"
47,1326,"A2","Spirotrichea",0,0,"euk"
47,1326,"A2","Sporidiobolales",2601,0.200895960454159,"euk"
47,1326,"A2","Taphrinales",0,0,"euk"
47,1326,"A2","Tremellales",0,0,"euk"
47,1326,"A2","Trichosporonales",2371,0.183131227311346,"euk"
47,1326,"A2","Ustilaginales",447,0.0345253726732061,"euk"
47,1326,"A3","Acari",23,0.000442724875363323,"euk"
47,1326,"A3","Agaricales",0,0,"euk"
47,1326,"A3","Ascaridida",0,0,"euk"
47,1326,"A3","Asterales",1,1.92489076244923e-05,"euk"
47,1326,"A3","Bacillariophytina",0,0,"euk"
47,1326,"A3","Capnodiales",2,3.84978152489846e-05,"euk"
47,1326,"A3","Chaetothyriales",0,0,"euk"
47,1326,"A3","Chlamydomonadales",0,0,"euk"
47,1326,"A3","Chromulinales",0,0,"euk"
47,1326,"A3","Coccidia",0,0,"euk"
47,1326,"A3","Coleoptera",3,5.77467228734769e-05,"euk"
47,1326,"A3","Collembola",0,0,"euk"
47,1326,"A3","Conthreep",6,0.000115493445746954,"euk"
47,1326,"A3","Cryomonadida",0,0,"euk"
47,1326,"A3","Diptera",4,7.69956304979692e-05,"euk"
47,1326,"A3","Eurotiales",5,9.62445381224615e-05,"euk"
47,1326,"A3","Eustigmatales",0,0,"euk"
47,1326,"A3","Fabales",0,0,"euk"
47,1326,"A3","Filobasidiales",4033,0.0776308444495775,"euk"
47,1326,"A3","Gregarinasina",0,0,"euk"
47,1326,"A3","Liliopsida",25,0.000481222690612308,"euk"
47,1326,"A3","Litostomatea",0,0,"euk"
47,1326,"A3","Malasseziales",2,3.84978152489846e-05,"euk"
47,1326,"A3","Metakinetoplastina",0,0,"euk"
47,1326,"A3","Mucorales",255,0.00490847144424554,"euk"
47,1326,"A3","Opiliones",493,0.00948971145887471,"euk"
47,1326,"A3","Peronosporomycetes",1,1.92489076244923e-05,"euk"
47,1326,"A3","Pleosporales",51,0.000981694288849108,"euk"
47,1326,"A3","Polyporales",3,5.77467228734769e-05,"euk"
47,1326,"A3","Ranunculales",0,0,"euk"
47,1326,"A3","Rare",16,0.000307982521991877,"euk"
47,1326,"A3","Rhabditida",0,0,"euk"
47,1326,"A3","Saccharomycetales",31829,0.612673480779966,"euk"
47,1326,"A3","Sapindales",0,0,"euk"
47,1326,"A3","Schizosaccharomycetales",3,5.77467228734769e-05,"euk"
47,1326,"A3","Spirotrichea",0,0,"euk"
47,1326,"A3","Sporidiobolales",2259,0.0434832823237281,"euk"
47,1326,"A3","Taphrinales",2,3.84978152489846e-05,"euk"
47,1326,"A3","Tremellales",2,3.84978152489846e-05,"euk"
47,1326,"A3","Trichosporonales",12760,0.245616061288522,"euk"
47,1326,"A3","Ustilaginales",173,0.00333006101903717,"euk"
47,1326,"A4","Acari",0,0,"euk"
47,1326,"A4","Agaricales",0,0,"euk"
47,1326,"A4","Ascaridida",0,0,"euk"
47,1326,"A4","Asterales",0,0,"euk"
47,1326,"A4","Bacillariophytina",0,0,"euk"
47,1326,"A4","Capnodiales",33,0.000814533247766204,"euk"
47,1326,"A4","Chaetothyriales",0,0,"euk"
47,1326,"A4","Chlamydomonadales",0,0,"euk"
47,1326,"A4","Chromulinales",0,0,"euk"
47,1326,"A4","Coccidia",0,0,"euk"
47,1326,"A4","Coleoptera",6,0.00014809695413931,"euk"
47,1326,"A4","Collembola",0,0,"euk"
47,1326,"A4","Conthreep",0,0,"euk"
47,1326,"A4","Cryomonadida",0,0,"euk"
47,1326,"A4","Diptera",2,4.936565137977e-05,"euk"
47,1326,"A4","Eurotiales",2,4.936565137977e-05,"euk"
47,1326,"A4","Eustigmatales",0,0,"euk"
47,1326,"A4","Fabales",0,0,"euk"
47,1326,"A4","Filobasidiales",7892,0.194796860344572,"euk"
47,1326,"A4","Gregarinasina",0,0,"euk"
47,1326,"A4","Liliopsida",0,0,"euk"
47,1326,"A4","Litostomatea",0,0,"euk"
47,1326,"A4","Malasseziales",3,7.40484770696549e-05,"euk"
47,1326,"A4","Metakinetoplastina",0,0,"euk"
47,1326,"A4","Mucorales",0,0,"euk"
47,1326,"A4","Opiliones",0,0,"euk"
47,1326,"A4","Peronosporomycetes",0,0,"euk"
47,1326,"A4","Pleosporales",47,0.00116009280742459,"euk"
47,1326,"A4","Polyporales",0,0,"euk"
47,1326,"A4","Ranunculales",0,0,"euk"
47,1326,"A4","Rare",9,0.000222145431208965,"euk"
47,1326,"A4","Rhabditida",13,0.000320876733968505,"euk"
47,1326,"A4","Saccharomycetales",29436,0.726563657007454,"euk"
47,1326,"A4","Sapindales",0,0,"euk"
47,1326,"A4","Schizosaccharomycetales",0,0,"euk"
47,1326,"A4","Spirotrichea",0,0,"euk"
47,1326,"A4","Sporidiobolales",2662,0.0657056819864738,"euk"
47,1326,"A4","Taphrinales",0,0,"euk"
47,1326,"A4","Tremellales",1,2.4682825689885e-05,"euk"
47,1326,"A4","Trichosporonales",362,0.00893518289973836,"euk"
47,1326,"A4","Ustilaginales",46,0.00113540998173471,"euk"
47,1326,"A5","Acari",0,0,"euk"
47,1326,"A5","Agaricales",0,0,"euk"
47,1326,"A5","Ascaridida",0,0,"euk"
47,1326,"A5","Asterales",0,0,"euk"
47,1326,"A5","Bacillariophytina",0,0,"euk"
47,1326,"A5","Capnodiales",25,0.000532401984794599,"euk"
47,1326,"A5","Chaetothyriales",0,0,"euk"
47,1326,"A5","Chlamydomonadales",0,0,"euk"
47,1326,"A5","Chromulinales",0,0,"euk"
47,1326,"A5","Coccidia",0,0,"euk"
47,1326,"A5","Coleoptera",10,0.00021296079391784,"euk"
47,1326,"A5","Collembola",0,0,"euk"
47,1326,"A5","Conthreep",0,0,"euk"
47,1326,"A5","Cryomonadida",0,0,"euk"
47,1326,"A5","Diptera",13,0.000276849032093192,"euk"
47,1326,"A5","Eurotiales",11,0.000234256873309624,"euk"
47,1326,"A5","Eustigmatales",0,0,"euk"
47,1326,"A5","Fabales",0,0,"euk"
47,1326,"A5","Filobasidiales",4385,0.0933833081329727,"euk"
47,1326,"A5","Gregarinasina",0,0,"euk"
47,1326,"A5","Liliopsida",11,0.000234256873309624,"euk"
47,1326,"A5","Litostomatea",9,0.000191664714526056,"euk"
47,1326,"A5","Malasseziales",8,0.000170368635134272,"euk"
47,1326,"A5","Metakinetoplastina",0,0,"euk"
47,1326,"A5","Mucorales",3,6.38882381753519e-05,"euk"
47,1326,"A5","Opiliones",0,0,"euk"
47,1326,"A5","Peronosporomycetes",0,0,"euk"
47,1326,"A5","Pleosporales",53,0.00112869220776455,"euk"
47,1326,"A5","Polyporales",6,0.000127776476350704,"euk"
47,1326,"A5","Ranunculales",0,0,"euk"
47,1326,"A5","Rare",7,0.000149072555742488,"euk"
47,1326,"A5","Rhabditida",2,4.25921587835679e-05,"euk"
47,1326,"A5","Saccharomycetales",39471,0.840577549673105,"euk"
47,1326,"A5","Sapindales",0,0,"euk"
47,1326,"A5","Schizosaccharomycetales",0,0,"euk"
47,1326,"A5","Spirotrichea",2,4.25921587835679e-05,"euk"
47,1326,"A5","Sporidiobolales",626,0.0133313456992568,"euk"
47,1326,"A5","Taphrinales",3,6.38882381753519e-05,"euk"
47,1326,"A5","Tremellales",4,8.51843175671359e-05,"euk"
47,1326,"A5","Trichosporonales",2202,0.0468939668207083,"euk"
47,1326,"A5","Ustilaginales",106,0.0022573844155291,"euk"
47,1326,"A6","Acari",0,0,"euk"
47,1326,"A6","Agaricales",4,0.000941176470588235,"euk"
47,1326,"A6","Ascaridida",0,0,"euk"
47,1326,"A6","Asterales",0,0,"euk"
47,1326,"A6","Bacillariophytina",0,0,"euk"
47,1326,"A6","Capnodiales",12,0.00282352941176471,"euk"
47,1326,"A6","Chaetothyriales",0,0,"euk"
47,1326,"A6","Chlamydomonadales",0,0,"euk"
47,1326,"A6","Chromulinales",0,0,"euk"
47,1326,"A6","Coccidia",0,0,"euk"
47,1326,"A6","Coleoptera",287,0.0675294117647059,"euk"
47,1326,"A6","Collembola",0,0,"euk"
47,1326,"A6","Conthreep",0,0,"euk"
47,1326,"A6","Cryomonadida",0,0,"euk"
47,1326,"A6","Diptera",3,0.000705882352941177,"euk"
47,1326,"A6","Eurotiales",12,0.00282352941176471,"euk"
47,1326,"A6","Eustigmatales",0,0,"euk"
47,1326,"A6","Fabales",2,0.000470588235294118,"euk"
47,1326,"A6","Filobasidiales",10,0.00235294117647059,"euk"
47,1326,"A6","Gregarinasina",0,0,"euk"
47,1326,"A6","Liliopsida",115,0.0270588235294118,"euk"
47,1326,"A6","Litostomatea",1,0.000235294117647059,"euk"
47,1326,"A6","Malasseziales",2,0.000470588235294118,"euk"
47,1326,"A6","Metakinetoplastina",0,0,"euk"
47,1326,"A6","Mucorales",56,0.0131764705882353,"euk"
47,1326,"A6","Opiliones",0,0,"euk"
47,1326,"A6","Peronosporomycetes",0,0,"euk"
47,1326,"A6","Pleosporales",8,0.00188235294117647,"euk"
47,1326,"A6","Polyporales",14,0.00329411764705882,"euk"
47,1326,"A6","Ranunculales",0,0,"euk"
47,1326,"A6","Rare",5,0.00117647058823529,"euk"
47,1326,"A6","Rhabditida",1,0.000235294117647059,"euk"
47,1326,"A6","Saccharomycetales",2352,0.553411764705882,"euk"
47,1326,"A6","Sapindales",0,0,"euk"
47,1326,"A6","Schizosaccharomycetales",0,0,"euk"
47,1326,"A6","Spirotrichea",0,0,"euk"
47,1326,"A6","Sporidiobolales",232,0.0545882352941176,"euk"
47,1326,"A6","Taphrinales",10,0.00235294117647059,"euk"
47,1326,"A6","Tremellales",0,0,"euk"
47,1326,"A6","Trichosporonales",450,0.105882352941176,"euk"
47,1326,"A6","Ustilaginales",674,0.158588235294118,"euk"
54,1516,"A1","Acari",2,0.000494559841740851,"euk"
54,1516,"A1","Agaricales",1,0.000247279920870425,"euk"
54,1516,"A1","Ascaridida",0,0,"euk"
54,1516,"A1","Asterales",0,0,"euk"
54,1516,"A1","Bacillariophytina",0,0,"euk"
54,1516,"A1","Capnodiales",0,0,"euk"
54,1516,"A1","Chaetothyriales",0,0,"euk"
54,1516,"A1","Chlamydomonadales",1,0.000247279920870425,"euk"
54,1516,"A1","Chromulinales",0,0,"euk"
54,1516,"A1","Coccidia",0,0,"euk"
54,1516,"A1","Coleoptera",1,0.000247279920870425,"euk"
54,1516,"A1","Collembola",29,0.00717111770524233,"euk"
54,1516,"A1","Conthreep",1,0.000247279920870425,"euk"
54,1516,"A1","Cryomonadida",0,0,"euk"
54,1516,"A1","Diptera",2,0.000494559841740851,"euk"
54,1516,"A1","Eurotiales",0,0,"euk"
54,1516,"A1","Eustigmatales",0,0,"euk"
54,1516,"A1","Fabales",0,0,"euk"
54,1516,"A1","Filobasidiales",20,0.00494559841740851,"euk"
54,1516,"A1","Gregarinasina",0,0,"euk"
54,1516,"A1","Liliopsida",399,0.0986646884272997,"euk"
54,1516,"A1","Litostomatea",3,0.000741839762611276,"euk"
54,1516,"A1","Malasseziales",0,0,"euk"
54,1516,"A1","Metakinetoplastina",0,0,"euk"
54,1516,"A1","Mucorales",6,0.00148367952522255,"euk"
54,1516,"A1","Opiliones",1,0.000247279920870425,"euk"
54,1516,"A1","Peronosporomycetes",16,0.0039564787339268,"euk"
54,1516,"A1","Pleosporales",6,0.00148367952522255,"euk"
54,1516,"A1","Polyporales",0,0,"euk"
54,1516,"A1","Ranunculales",0,0,"euk"
54,1516,"A1","Rare",39,0.00964391691394659,"euk"
54,1516,"A1","Rhabditida",1,0.000247279920870425,"euk"
54,1516,"A1","Saccharomycetales",1725,0.426557863501484,"euk"
54,1516,"A1","Sapindales",1,0.000247279920870425,"euk"
54,1516,"A1","Schizosaccharomycetales",0,0,"euk"
54,1516,"A1","Spirotrichea",0,0,"euk"
54,1516,"A1","Sporidiobolales",485,0.119930761622156,"euk"
54,1516,"A1","Taphrinales",0,0,"euk"
54,1516,"A1","Tremellales",0,0,"euk"
54,1516,"A1","Trichosporonales",1297,0.320722057368942,"euk"
54,1516,"A1","Ustilaginales",8,0.0019782393669634,"euk"
54,1516,"A2","Acari",0,0,"euk"
54,1516,"A2","Agaricales",0,0,"euk"
54,1516,"A2","Ascaridida",0,0,"euk"
54,1516,"A2","Asterales",0,0,"euk"
54,1516,"A2","Bacillariophytina",0,0,"euk"
54,1516,"A2","Capnodiales",1,0.000228050171037628,"euk"
54,1516,"A2","Chaetothyriales",0,0,"euk"
54,1516,"A2","Chlamydomonadales",0,0,"euk"
54,1516,"A2","Chromulinales",0,0,"euk"
54,1516,"A2","Coccidia",0,0,"euk"
54,1516,"A2","Coleoptera",10,0.00228050171037628,"euk"
54,1516,"A2","Collembola",16,0.00364880273660205,"euk"
54,1516,"A2","Conthreep",16,0.00364880273660205,"euk"
54,1516,"A2","Cryomonadida",0,0,"euk"
54,1516,"A2","Diptera",2,0.000456100342075257,"euk"
54,1516,"A2","Eurotiales",0,0,"euk"
54,1516,"A2","Eustigmatales",0,0,"euk"
54,1516,"A2","Fabales",0,0,"euk"
54,1516,"A2","Filobasidiales",44,0.0100342075256556,"euk"
54,1516,"A2","Gregarinasina",0,0,"euk"
54,1516,"A2","Liliopsida",83,0.0189281641961231,"euk"
54,1516,"A2","Litostomatea",0,0,"euk"
54,1516,"A2","Malasseziales",0,0,"euk"
54,1516,"A2","Metakinetoplastina",0,0,"euk"
54,1516,"A2","Mucorales",3,0.000684150513112885,"euk"
54,1516,"A2","Opiliones",0,0,"euk"
54,1516,"A2","Peronosporomycetes",1,0.000228050171037628,"euk"
54,1516,"A2","Pleosporales",23,0.00524515393386545,"euk"
54,1516,"A2","Polyporales",2,0.000456100342075257,"euk"
54,1516,"A2","Ranunculales",0,0,"euk"
54,1516,"A2","Rare",4,0.000912200684150513,"euk"
54,1516,"A2","Rhabditida",2,0.000456100342075257,"euk"
54,1516,"A2","Saccharomycetales",1945,0.443557582668187,"euk"
54,1516,"A2","Sapindales",0,0,"euk"
54,1516,"A2","Schizosaccharomycetales",0,0,"euk"
54,1516,"A2","Spirotrichea",0,0,"euk"
54,1516,"A2","Sporidiobolales",540,0.123147092360319,"euk"
54,1516,"A2","Taphrinales",0,0,"euk"
54,1516,"A2","Tremellales",0,0,"euk"
54,1516,"A2","Trichosporonales",1667,0.380159635119726,"euk"
54,1516,"A2","Ustilaginales",26,0.00592930444697834,"euk"
54,1516,"A3","Acari",0,0,"euk"
54,1516,"A3","Agaricales",0,0,"euk"
54,1516,"A3","Ascaridida",0,0,"euk"
54,1516,"A3","Asterales",0,0,"euk"
54,1516,"A3","Bacillariophytina",0,0,"euk"
54,1516,"A3","Capnodiales",21,0.000386932728981261,"euk"
54,1516,"A3","Chaetothyriales",0,0,"euk"
54,1516,"A3","Chlamydomonadales",0,0,"euk"
54,1516,"A3","Chromulinales",0,0,"euk"
54,1516,"A3","Coccidia",0,0,"euk"
54,1516,"A3","Coleoptera",48,0.000884417666242883,"euk"
54,1516,"A3","Collembola",23,0.000423783465074715,"euk"
54,1516,"A3","Conthreep",0,0,"euk"
54,1516,"A3","Cryomonadida",0,0,"euk"
54,1516,"A3","Diptera",3,5.52761041401802e-05,"euk"
54,1516,"A3","Eurotiales",3,5.52761041401802e-05,"euk"
54,1516,"A3","Eustigmatales",0,0,"euk"
54,1516,"A3","Fabales",0,0,"euk"
54,1516,"A3","Filobasidiales",6563,0.120925690490668,"euk"
54,1516,"A3","Gregarinasina",0,0,"euk"
54,1516,"A3","Liliopsida",3,5.52761041401802e-05,"euk"
54,1516,"A3","Litostomatea",1,1.84253680467267e-05,"euk"
54,1516,"A3","Malasseziales",0,0,"euk"
54,1516,"A3","Metakinetoplastina",0,0,"euk"
54,1516,"A3","Mucorales",105,0.00193466364490631,"euk"
54,1516,"A3","Opiliones",53,0.000976544506476517,"euk"
54,1516,"A3","Peronosporomycetes",13,0.000239529784607448,"euk"
54,1516,"A3","Pleosporales",96,0.00176883533248577,"euk"
54,1516,"A3","Polyporales",7,0.000128977576327087,"euk"
54,1516,"A3","Ranunculales",0,0,"euk"
54,1516,"A3","Rare",55,0.00101339524256997,"euk"
54,1516,"A3","Rhabditida",2,3.68507360934535e-05,"euk"
54,1516,"A3","Saccharomycetales",24574,0.452784994380263,"euk"
54,1516,"A3","Sapindales",0,0,"euk"
54,1516,"A3","Schizosaccharomycetales",0,0,"euk"
54,1516,"A3","Spirotrichea",0,0,"euk"
54,1516,"A3","Sporidiobolales",6556,0.12079671291434,"euk"
54,1516,"A3","Taphrinales",0,0,"euk"
54,1516,"A3","Tremellales",10,0.000184253680467267,"euk"
54,1516,"A3","Trichosporonales",15783,0.290807583881488,"euk"
54,1516,"A3","Ustilaginales",354,0.00652258028854126,"euk"
54,1516,"A4","Acari",0,0,"euk"
54,1516,"A4","Agaricales",3,7.94891497310617e-05,"euk"
54,1516,"A4","Ascaridida",0,0,"euk"
54,1516,"A4","Asterales",0,0,"euk"
54,1516,"A4","Bacillariophytina",0,0,"euk"
54,1516,"A4","Capnodiales",1,2.64963832436872e-05,"euk"
54,1516,"A4","Chaetothyriales",0,0,"euk"
54,1516,"A4","Chlamydomonadales",0,0,"euk"
54,1516,"A4","Chromulinales",0,0,"euk"
54,1516,"A4","Coccidia",0,0,"euk"
54,1516,"A4","Coleoptera",117,0.00310007683951141,"euk"
54,1516,"A4","Collembola",43,0.00113934447947855,"euk"
54,1516,"A4","Conthreep",2,5.29927664873745e-05,"euk"
54,1516,"A4","Cryomonadida",1,2.64963832436872e-05,"euk"
54,1516,"A4","Diptera",2,5.29927664873745e-05,"euk"
54,1516,"A4","Eurotiales",4,0.000105985532974749,"euk"
54,1516,"A4","Eustigmatales",0,0,"euk"
54,1516,"A4","Fabales",1,2.64963832436872e-05,"euk"
54,1516,"A4","Filobasidiales",1202,0.0318486526589121,"euk"
54,1516,"A4","Gregarinasina",0,0,"euk"
54,1516,"A4","Liliopsida",20,0.000529927664873745,"euk"
54,1516,"A4","Litostomatea",0,0,"euk"
54,1516,"A4","Malasseziales",0,0,"euk"
54,1516,"A4","Metakinetoplastina",0,0,"euk"
54,1516,"A4","Mucorales",502,0.013301184388331,"euk"
54,1516,"A4","Opiliones",0,0,"euk"
54,1516,"A4","Peronosporomycetes",3,7.94891497310617e-05,"euk"
54,1516,"A4","Pleosporales",105,0.00278212024058716,"euk"
54,1516,"A4","Polyporales",8,0.000211971065949498,"euk"
54,1516,"A4","Ranunculales",0,0,"euk"
54,1516,"A4","Rare",9,0.000238467449193185,"euk"
54,1516,"A4","Rhabditida",1,2.64963832436872e-05,"euk"
54,1516,"A4","Saccharomycetales",18434,0.488434328714131,"euk"
54,1516,"A4","Sapindales",0,0,"euk"
54,1516,"A4","Schizosaccharomycetales",0,0,"euk"
54,1516,"A4","Spirotrichea",0,0,"euk"
54,1516,"A4","Sporidiobolales",2482,0.0657640232108317,"euk"
54,1516,"A4","Taphrinales",0,0,"euk"
54,1516,"A4","Tremellales",1,2.64963832436872e-05,"euk"
54,1516,"A4","Trichosporonales",14735,0.390424207095731,"euk"
54,1516,"A4","Ustilaginales",65,0.00172226491083967,"euk"
54,1516,"A5","Acari",2,2.9554757577101e-05,"euk"
54,1516,"A5","Agaricales",0,0,"euk"
54,1516,"A5","Ascaridida",0,0,"euk"
54,1516,"A5","Asterales",0,0,"euk"
54,1516,"A5","Bacillariophytina",0,0,"euk"
54,1516,"A5","Capnodiales",17,0.000251215439405358,"euk"
54,1516,"A5","Chaetothyriales",0,0,"euk"
54,1516,"A5","Chlamydomonadales",0,0,"euk"
54,1516,"A5","Chromulinales",0,0,"euk"
54,1516,"A5","Coccidia",0,0,"euk"
54,1516,"A5","Coleoptera",590,0.00871865348524479,"euk"
54,1516,"A5","Collembola",346,0.00511297306083847,"euk"
54,1516,"A5","Conthreep",2,2.9554757577101e-05,"euk"
54,1516,"A5","Cryomonadida",0,0,"euk"
54,1516,"A5","Diptera",3,4.43321363656515e-05,"euk"
54,1516,"A5","Eurotiales",3,4.43321363656515e-05,"euk"
54,1516,"A5","Eustigmatales",0,0,"euk"
54,1516,"A5","Fabales",0,0,"euk"
54,1516,"A5","Filobasidiales",5714,0.0844379423977775,"euk"
54,1516,"A5","Gregarinasina",0,0,"euk"
54,1516,"A5","Liliopsida",5,7.38868939427524e-05,"euk"
54,1516,"A5","Litostomatea",0,0,"euk"
54,1516,"A5","Malasseziales",0,0,"euk"
54,1516,"A5","Metakinetoplastina",0,0,"euk"
54,1516,"A5","Mucorales",37,0.000546763015176368,"euk"
54,1516,"A5","Opiliones",0,0,"euk"
54,1516,"A5","Peronosporomycetes",2,2.9554757577101e-05,"euk"
54,1516,"A5","Pleosporales",48,0.000709314181850423,"euk"
54,1516,"A5","Polyporales",4,5.91095151542019e-05,"euk"
54,1516,"A5","Ranunculales",0,0,"euk"
54,1516,"A5","Rare",3,4.43321363656515e-05,"euk"
54,1516,"A5","Rhabditida",1,1.47773787885505e-05,"euk"
54,1516,"A5","Saccharomycetales",50310,0.743449926851975,"euk"
54,1516,"A5","Sapindales",0,0,"euk"
54,1516,"A5","Schizosaccharomycetales",0,0,"euk"
54,1516,"A5","Spirotrichea",0,0,"euk"
54,1516,"A5","Sporidiobolales",600,0.00886642727313029,"euk"
54,1516,"A5","Taphrinales",0,0,"euk"
54,1516,"A5","Tremellales",0,0,"euk"
54,1516,"A5","Trichosporonales",9815,0.145039972809623,"euk"
54,1516,"A5","Ustilaginales",169,0.00249737701526503,"euk"
54,1516,"A6","Acari",0,0,"euk"
54,1516,"A6","Agaricales",0,0,"euk"
54,1516,"A6","Ascaridida",0,0,"euk"
54,1516,"A6","Asterales",25,0.000910348845677664,"euk"
54,1516,"A6","Bacillariophytina",0,0,"euk"
54,1516,"A6","Capnodiales",14,0.000509795353579492,"euk"
54,1516,"A6","Chaetothyriales",0,0,"euk"
54,1516,"A6","Chlamydomonadales",0,0,"euk"
54,1516,"A6","Chromulinales",0,0,"euk"
54,1516,"A6","Coccidia",0,0,"euk"
54,1516,"A6","Coleoptera",9,0.000327725584443959,"euk"
54,1516,"A6","Collembola",179,0.00651809773505207,"euk"
54,1516,"A6","Conthreep",2,7.28279076542131e-05,"euk"
54,1516,"A6","Cryomonadida",0,0,"euk"
54,1516,"A6","Diptera",2,7.28279076542131e-05,"euk"
54,1516,"A6","Eurotiales",3,0.00010924186148132,"euk"
54,1516,"A6","Eustigmatales",0,0,"euk"
54,1516,"A6","Fabales",0,0,"euk"
54,1516,"A6","Filobasidiales",3706,0.134950112883257,"euk"
54,1516,"A6","Gregarinasina",0,0,"euk"
54,1516,"A6","Liliopsida",7,0.000254897676789746,"euk"
54,1516,"A6","Litostomatea",0,0,"euk"
54,1516,"A6","Malasseziales",1,3.64139538271066e-05,"euk"
54,1516,"A6","Metakinetoplastina",0,0,"euk"
54,1516,"A6","Mucorales",20,0.000728279076542131,"euk"
54,1516,"A6","Opiliones",16,0.000582623261233705,"euk"
54,1516,"A6","Peronosporomycetes",5,0.000182069769135533,"euk"
54,1516,"A6","Pleosporales",124,0.00451533027456121,"euk"
54,1516,"A6","Polyporales",6,0.000218483722962639,"euk"
54,1516,"A6","Ranunculales",0,0,"euk"
54,1516,"A6","Rare",11,0.000400553492098172,"euk"
54,1516,"A6","Rhabditida",1,3.64139538271066e-05,"euk"
54,1516,"A6","Saccharomycetales",14391,0.52403320952589,"euk"
54,1516,"A6","Sapindales",0,0,"euk"
54,1516,"A6","Schizosaccharomycetales",0,0,"euk"
54,1516,"A6","Spirotrichea",0,0,"euk"
54,1516,"A6","Sporidiobolales",5386,0.196125555312796,"euk"
54,1516,"A6","Taphrinales",0,0,"euk"
54,1516,"A6","Tremellales",0,0,"euk"
54,1516,"A6","Trichosporonales",3350,0.121986745320807,"euk"
54,1516,"A6","Ustilaginales",204,0.00742844658072974,"euk"
61,1703,"A1","Acari",0,0,"euk"
61,1703,"A1","Agaricales",3,9.09008271975275e-05,"euk"
61,1703,"A1","Ascaridida",0,0,"euk"
61,1703,"A1","Asterales",0,0,"euk"
61,1703,"A1","Bacillariophytina",0,0,"euk"
61,1703,"A1","Capnodiales",10,0.000303002757325092,"euk"
61,1703,"A1","Chaetothyriales",3,9.09008271975275e-05,"euk"
61,1703,"A1","Chlamydomonadales",0,0,"euk"
61,1703,"A1","Chromulinales",1,3.03002757325092e-05,"euk"
61,1703,"A1","Coccidia",0,0,"euk"
61,1703,"A1","Coleoptera",1281,0.0388146532133442,"euk"
61,1703,"A1","Collembola",2075,0.0628730721449565,"euk"
61,1703,"A1","Conthreep",0,0,"euk"
61,1703,"A1","Cryomonadida",0,0,"euk"
61,1703,"A1","Diptera",29,0.000878707996242766,"euk"
61,1703,"A1","Eurotiales",318,0.00963548768293791,"euk"
61,1703,"A1","Eustigmatales",0,0,"euk"
61,1703,"A1","Fabales",0,0,"euk"
61,1703,"A1","Filobasidiales",923,0.027967154501106,"euk"
61,1703,"A1","Gregarinasina",0,0,"euk"
61,1703,"A1","Liliopsida",97,0.00293912674605339,"euk"
61,1703,"A1","Litostomatea",0,0,"euk"
61,1703,"A1","Malasseziales",1,3.03002757325092e-05,"euk"
61,1703,"A1","Metakinetoplastina",0,0,"euk"
61,1703,"A1","Mucorales",190,0.00575705238917674,"euk"
61,1703,"A1","Opiliones",0,0,"euk"
61,1703,"A1","Peronosporomycetes",20,0.000606005514650183,"euk"
61,1703,"A1","Pleosporales",213,0.00645395873102445,"euk"
61,1703,"A1","Polyporales",18,0.000545404963185165,"euk"
61,1703,"A1","Ranunculales",0,0,"euk"
61,1703,"A1","Rare",155,0.00469654273853892,"euk"
61,1703,"A1","Rhabditida",2,6.06005514650183e-05,"euk"
61,1703,"A1","Saccharomycetales",8779,0.266006120655698,"euk"
61,1703,"A1","Sapindales",0,0,"euk"
61,1703,"A1","Schizosaccharomycetales",0,0,"euk"
61,1703,"A1","Spirotrichea",0,0,"euk"
61,1703,"A1","Sporidiobolales",6107,0.185043783898433,"euk"
61,1703,"A1","Taphrinales",3,9.09008271975275e-05,"euk"
61,1703,"A1","Tremellales",2,6.06005514650183e-05,"euk"
61,1703,"A1","Trichosporonales",12266,0.371663182134957,"euk"
61,1703,"A1","Ustilaginales",507,0.0153622397963821,"euk"
61,1703,"A2","Acari",0,0,"euk"
61,1703,"A2","Agaricales",0,0,"euk"
61,1703,"A2","Ascaridida",0,0,"euk"
61,1703,"A2","Asterales",3,5.94506757560144e-05,"euk"
61,1703,"A2","Bacillariophytina",0,0,"euk"
61,1703,"A2","Capnodiales",10,0.000198168919186715,"euk"
61,1703,"A2","Chaetothyriales",0,0,"euk"
61,1703,"A2","Chlamydomonadales",0,0,"euk"
61,1703,"A2","Chromulinales",0,0,"euk"
61,1703,"A2","Coccidia",0,0,"euk"
61,1703,"A2","Coleoptera",265,0.00525147635844794,"euk"
61,1703,"A2","Collembola",0,0,"euk"
61,1703,"A2","Conthreep",1,1.98168919186715e-05,"euk"
61,1703,"A2","Cryomonadida",0,0,"euk"
61,1703,"A2","Diptera",3,5.94506757560144e-05,"euk"
61,1703,"A2","Eurotiales",45,0.000891760136340216,"euk"
61,1703,"A2","Eustigmatales",0,0,"euk"
61,1703,"A2","Fabales",0,0,"euk"
61,1703,"A2","Filobasidiales",672,0.0133169513693472,"euk"
61,1703,"A2","Gregarinasina",0,0,"euk"
61,1703,"A2","Liliopsida",519,0.0102849669057905,"euk"
61,1703,"A2","Litostomatea",2,3.9633783837343e-05,"euk"
61,1703,"A2","Malasseziales",0,0,"euk"
61,1703,"A2","Metakinetoplastina",0,0,"euk"
61,1703,"A2","Mucorales",5,9.90844595933574e-05,"euk"
61,1703,"A2","Opiliones",0,0,"euk"
61,1703,"A2","Peronosporomycetes",6,0.000118901351512029,"euk"
